
-3.31370496749878	1.464674949646	0
-3.30098860210634	0.840645891052249	0
-3.2882722367139	0.216616832458503	0
-2.98949599266052	-0.265151977539063	0
-2.69256137824246	-0.743951208343096	0
-2.11308251089609	-1.08223854405315	0
-1.51254081726074	-1.20214152336121	0
-1.00167785040571	-1.30413942357905	0
-0.475572981736853	-1.24810568681312	0
-0.0355857610702515	-1.0219509601593	0
0.371519439175976	-0.812697688799411	0
0.704897847865981	-0.45780092796017	0
0.973065793514252	-0.0849612951278686	0
1.18928707310574	0.215655776381335	0
1.36311474073355	0.527937588751237	0
1.62148535251617	0.815989851951599	0
2.01915203061688	1.25934053272736	0
2.61709500139304	1.64529311447329	0
3.17048692703247	1.53675103187561	0
3.68213587522317	1.43639640105703	0
4.15570136050397	0.913334084012884	0
4.28720903396606	0.419571459293366	0
4.51011954721777	-0.417374988036659	0
3.7502452680318	-1.17013890526558	0
2.99037098884583	-1.92290282249451	0
