0 1.0255481694895 0
0.0119150463488669 0.749002775504373 0
0.0238300926977339 0.472457381519243 0
0.185357093811035 0.283469567175508 0

0.185357093811035 0.283469567175508 0
0.469075771523448 -0.0484834339933369 0
1.21437966616217 -0.110302377653542 0
1.52698802947998 0.212795565004945 0

1.52698802947998 0.212795565004945 0
1.83517184290874 0.531320491922044 0
1.72282188858809 1.22394345488731 0
1.88004875183105 1.48934728848517 0

1.88004875183105 1.48934728848517 0
2.10706173068945 1.87255225500787 0
2.89606707635852 1.36512466703308 0
3.68507242202759 0.85769707905829 0

